transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000523505.1	CCDC71L	7	1	106300634	106301342	708	236	.	32	84.74630173	0.377597598	32.82942487	1	2.802517041	0.482182658
ENST00000265717.4	PRKAR2B	7	11	106685352	106800027	1257	419	.	65	129.5092511	0.501894648	32.13240323	1	2.768312603	0.995321216
ENST00000297145.4	C7orf60	7	5	112461798	112579805	1218	406	.	71	131.5211893	0.539836968	27.84961397	1	2.580980294	0.99081084
ENST00000249299.2	NAA38	7	4	117824277	117832056	291	97	.	17	29.68423444	0.572694574	5.4200422	1	1.135929024	0.008272463
ENST00000325006.3	AHCYL2	7	17	128864917	129066886	1836	612	.	93	194.2204338	0.478837361	52.75230842	1	3.549687485	0.949258836
ENST00000355621.3	UBE2H	7	7	129474776	129592395	552	184	.	9	65.36256376	0.137693497	48.60180524	1	3.410259628	0.970971739
ENST00000335420.5	KLHDC10	7	10	129710483	129770586	1329	443	.	56	151.7196465	0.369101835	60.3893493	1	3.80297197	0.99668379
ENST00000223215.4	MEST	7	12	130132154	130144897	1008	336	.	58	120.493785	0.481352627	32.4122374	1	2.784847355	0.997526693
ENST00000310992.4	KLF14	7	1	130417888	130418860	972	324	.	83	138.9343543	0.597404439	22.51892277	1	2.321079139	0.218113823
ENST00000393085.3	MTPN	7	4	135614673	135661848	357	119	.	10	34.68551604	0.288304778	17.56856382	1	2.05014541	0.754654167
ENST00000288602.6	BRAF	7	18	140434396	140624503	2301	767	1	101	222.823186	0.453274194	66.60387954	1	3.991338722	0.999978196
ENST00000378115.2	ARHGEF35	7	1	143884021	143885476	1455	485	.	27	77.93922003	0.34642379	33.29266236	1	2.822218967	0.127616617
ENST00000325222.4	CUL1	7	21	148427214	148497674	2331	777	.	59	255.8381807	0.230614523	151.4444375	1	6.016476675	0.99996329
ENST00000320356.2	EZH2	7	19	148504737	148544390	2256	752	.	77	254.9246607	0.302050024	124.1825126	1	5.449622027	0.999990079
ENST00000329630.5	ZNF775	7	2	150085558	150095183	1614	538	.	128	241.431112	0.530171936	53.29311974	1	3.569096753	0.012229259
ENST00000307194.5	GIMAP1	7	2	150416135	150418013	921	307	.	91	153.4517505	0.59302028	25.41659595	1	2.465899894	0.8393214
ENST00000485972.1	CDK5	7	12	150751095	150754935	879	293	.	42	102.4761431	0.40985149	35.68990574	1	2.918978666	0.947516189
ENST00000297537.4	GBX1	7	2	150845675	150864635	1092	364	.	89	159.2990976	0.558697452	31.02317085	1	2.721078256	0.269607761
ENST00000262188.8	SMARCD3	7	13	150936188	150945648	1452	484	2	83	166.4160277	0.498750037	41.81228079	1	3.16313869	0.231918432
ENST00000262187.5	RHEB	7	8	151164204	151216597	555	185	.	20	55.12656845	0.362801469	22.38259783	1	2.309729387	0.954420413
ENST00000340368.4	INSIG1	7	5	155089995	155099980	834	278	.	53	104.9135075	0.505178039	25.68794357	1	2.480488682	0.124543666
ENST00000297375.4	EN2	7	2	155251072	155255382	1002	334	.	53	117.0397435	0.452837629	35.04013789	1	2.900973071	0.433107379
ENST00000320248.3	KBTBD11	8	1	1949358	1951230	1872	624	.	73	179.9313822	0.405710216	63.54822801	1	3.899134551	0.273543145
ENST00000327857.2	DEFA3	8	2	6873511	6874372	285	95	.	2	18.79966677	0.106384864	15.0124365	1	1.892079117	0.489152997
ENST00000335186.2	DEFB106A	8	2	7682698	7686475	198	66	1	0	11.65457168	0	11.65457168	1	1.666049661	0.409307652
ENST00000314265.2	DEFB104A	8	2	7694006	7698716	219	73	.	1	23.19933101	0.043104691	21.2424357	1	2.253550608	0.519473453
ENST00000302247.2	DEFB4A	8	2	7752234	7754132	195	65	2	2	6.013926944	0.332561406	2.679049756	1	0.817527076	0.399812614
ENST00000443676.1	ZNF705B	8	5	7804943	7809913	903	301	"1,5"	1	20.87425843	0.047905893	18.92216432	1	2.127525842	0.652541804
ENST00000448228.2	FAM86B1	8	7	12041114	12051579	891	297	"1,3,4"	3	54.49956601	0.05504631	48.66470494	1	3.41410009	0.744460341
ENST00000262365.4	FAM86B2	8	8	12283397	12293852	993	331	"1,3,5"	3	43.65325226	0.068723402	37.85942246	1	3.011449162	0.674121349
ENST00000361272.4	CNOT7	8	6	17088228	17102661	858	286	.	44	85.05732573	0.517298182	19.81844576	1	2.177465593	0.986495484
ENST00000359441.3	FGF17	8	5	21900439	21905760	651	217	.	46	114.9154461	0.400294317	41.32898464	1	3.144739496	0.86533156
ENST00000454243.2	PHYHIP	8	4	22078865	22085870	993	331	.	46	141.171985	0.325843686	64.16079454	1	3.917320104	0.873268768
ENST00000221200.4	KCTD9	8	12	25287372	25315762	1170	390	.	43	117.3329918	0.36647834	47.09156036	1	3.353702367	0.073396831
ENST00000315985.7	PPP2R2A	8	10	26150762	26227929	1374	458	1	46	127.412237	0.361032826	52.019747	1	3.524742006	0.959642692
ENST00000240100.2	DUSP4	8	4	29194542	29207795	1185	395	.	112	188.1477134	0.595276966	30.81873361	1	2.719090519	0.539069242
ENST00000339877.4	RBPMS	8	7	30242608	30404940	660	220	.	35	72.50336958	0.482736185	19.39913604	1	2.153903808	0.783171944
ENST00000475541.1	PURG	8	1	30889254	30890298	1044	348	.	66	132.5874292	0.497784748	33.44122258	1	2.828511212	0.934741137
ENST00000345060.3	ADRB3	8	2	37821735	37823987	1227	409	.	80	157.6883667	0.507329752	38.27474686	1	3.025169545	0.323569934
ENST00000357743.4	GOLGA7	8	4	41348373	41364625	414	138	.	23	42.9150254	0.535942826	9.241710404	1	1.450528388	0.691723361
ENST00000396987.3	AGPAT6	8	12	41456658	41478520	1371	457	.	85	149.3493312	0.569135458	27.72584512	1	2.568205672	0.446180355
ENST00000523111.2	UBE2V2	8	4	48921014	48973388	438	146	.	29	48.96000779	0.592320167	8.137292638	1	1.393537368	0.108879326
ENST00000297316.4	SOX17	8	2	55370698	55372555	1245	415	.	103	196.0432517	0.525394264	44.15886092	1	3.251504106	0.866918773
ENST00000519728.1	LYN	8	12	56854418	56922669	1539	513	.	71	164.9535346	0.430424241	53.51365573	1	3.578068613	0.995480464
ENST00000519807.1	RPS20	8	5	56982296	56986942	429	143	5	16	43.00369817	0.372061025	16.95667456	1	2.01412709	0.686321059
ENST00000262646.7	RAB2A	8	8	61429766	61533328	639	213	1	12	63.59558293	0.18869235	41.85989113	1	3.159896886	0.970735513
ENST00000321870.1	BHLHE22	8	1	65493347	65494493	1146	382	.	68	152.5192761	0.445845284	46.8367554	1	3.347417846	0.677980337
ENST00000276571.3	CRH	8	1	67089121	67089712	591	197	.	30	83.18080638	0.360660125	34.00061012	1	2.852067586	0.527789353
ENST00000357849.4	COPS5	8	8	67955467	67974231	1005	335	.	35	103.710166	0.33747897	45.52192996	1	3.299825791	0.994339561
ENST00000325509.4	MSC	8	2	72754895	72756413	621	207	.	61	112.172755	0.543804064	23.34480287	1	2.364869234	0.673682721
ENST00000537896.1	RP11-383H13.1	8	3	72755636	72875209	549	183	3	36	60.01288129	0.599871215	9.608245019	1	1.531098173	0.041046596
ENST00000240285.5	RDH10	8	6	74207524	74235271	1026	342	.	30	111.5347174	0.268974546	59.6039538	1	3.773298297	0.934320139
ENST00000518127.1	TCEB1	8	3	74858864	74872003	339	113	.	10	34.27526874	0.291755553	17.19282427	1	2.027395736	0.643993932
ENST00000518111.1	STMN2	8	6	80523430	80577051	564	188	5	23	52.19926507	0.44061923	16.33350736	1	1.975034695	0.932287578
ENST00000430430.1	ZBTB10	8	6	81399045	81431763	2616	872	.	150	251.7315174	0.595872943	41.11245877	1	3.143993862	0.881586183
ENST00000286614.6	MMP16	8	10	89053688	89339435	1824	608	.	105	209.1656731	0.501994416	51.87508685	1	3.522864781	0.916974084
ENST00000436581.2	RUNX1T1	8	11	92972469	93107695	1848	616	1	132	225.980729	0.584120604	39.08464877	1	3.055081513	0.999121688
ENST00000287020.5	GDF6	8	2	97156790	97172920	1368	456	.	114	218.3382537	0.522125638	49.86057645	1	3.457078867	0.910386172
ENST00000521291.1	RPL30	8	4	99054028	99057595	348	116	.	12	39.02891484	0.307464352	18.71848706	1	2.11624535	0.774790168
ENST00000297565.4	OSR2	8	3	99961180	99963929	939	313	.	73	130.2786556	0.560337376	25.18328401	1	2.452556158	0.566682209
ENST00000520552.1	ANKRD46	8	4	101522804	101542061	699	233	4	36	67.98920033	0.529495859	15.05105124	1	1.897578966	0.918715846
ENST00000395957.2	YWHAZ	8	5	101932920	101961117	738	246	.	14	75.01320881	0.186633797	49.62608197	1	3.445651901	0.817170005
ENST00000520347.1	ZNF706	8	2	102212229	102213969	231	77	.	7	21.13207056	0.331250077	9.450821101	1	1.503665472	0.216281952
ENST00000395923.1	NCALD	8	3	102701536	102731857	582	194	.	39	66.73038393	0.584441415	11.52359911	1	1.670785217	0.817423495
ENST00000220849.5	EIF3E	8	13	109214113	109260931	1338	446	.	63	131.7371294	0.478225086	35.86530979	1	2.927545668	0.734231962
ENST00000521688.1	ENY2	8	5	110346697	110355710	306	102	.	14	29.73169106	0.470878026	8.323983428	1	1.410258306	0.797810082
ENST00000303924.4	HAS2	8	3	122626348	122641580	1659	553	.	94	165.1545852	0.569163731	30.65597599	1	2.708158829	0.994245616
ENST00000297632.6	TMEM65	8	7	125326200	125384398	723	241	.	32	65.19303318	0.490849995	16.90023302	1	2.010682472	0.594652549
ENST00000304916.3	FAM84B	8	1	127568701	127569634	933	311	.	94	167.6391037	0.560728362	32.34756975	1	2.781872935	0.015691006
ENST00000519824.2	FAM49B	8	10	130854387	130891707	975	325	.	33	92.12061998	0.358225987	37.94207754	1	3.012309411	0.996856902
ENST00000520439.1	KCNK9	8	2	140630500	140715235	1125	375	.	71	186.6855351	0.3803187	71.68816278	1	4.139928906	0.126993746
ENST00000517894.1	BAI1	8	30	143545559	143625778	4755	1585	"3,17"	285	540.6471778	0.527146005	120.8837893	1	5.362871792	0.999875311
ENST00000356613.2	ARC	8	1	143694441	143695632	1191	397	.	75	190.9698873	0.392732074	70.42479288	1	4.104679664	0.920765734
ENST00000336138.3	THEM6	8	2	143808764	143816857	627	209	.	32	66.53885649	0.480922001	17.92836052	1	2.064901929	0.02427983
ENST00000504548.2	TIGD5	8	1	144680073	144682002	1929	643	.	137	264.7820265	0.517406721	61.66674718	1	3.840981053	0.000172429
ENST00000524821.1	C8orf82	8	3	145752725	145754300	651	217	.	35	73.40663147	0.47679616	20.09449707	1	2.207364327	0.006667633
ENST00000262584.3	RPL8	8	5	146015188	146017514	774	258	.	69	144.5170415	0.477452343	39.46125312	1	3.075358047	0.932693413
ENST00000380953.1	NFIB	9	11	14088307	14313510	1485	495	"9,10"	67	136.6241998	0.490396285	35.48075088	1	2.913479296	0.990809167
ENST00000380527.1	RRAGA	9	1	19049657	19050599	942	314	.	39	142.5283607	0.273629752	75.199921	1	4.241553747	0.291376609
ENST00000449498.1	IFNA13	9	1	21367436	21368009	573	191	.	12	48.52450723	0.24729772	27.49207987	1	2.564603662	0.711459503
ENST00000276927.1	IFNA1	9	1	21440506	21441076	570	190	.	12	48.07208369	0.249625127	27.06758522	1	2.544726855	0.711485384
ENST00000397149.3	SMU1	9	12	33047290	33076606	1542	514	.	44	157.1520245	0.279983666	81.47130585	1	4.414503754	0.998978044
ENST00000263228.3	UBE2R2	9	5	33817755	33917235	717	239	.	23	75.11361786	0.306202799	36.15628223	1	2.941155986	0.908519449
ENST00000277010.4	SIGMAR1	9	4	34635628	34637694	672	224	.	47	88.50572711	0.531039081	19.46456393	1	2.157557217	0.125068129
ENST00000453597.3	DNAJB5	9	5	34989665	34997256	1389	463	"1,2"	62	146.5410115	0.423089751	48.772576	1	3.415893162	0.491267707
ENST00000358901.6	VCP	9	17	35057113	35072350	2421	807	.	74	304.7462	0.242825013	174.7152509	1	6.465225358	0.999992047
ENST00000356493.5	STOML2	9	10	35100031	35103091	1071	357	.	82	155.5201809	0.527262761	34.75572731	1	2.883564886	0.529200678
ENST00000378292.3	TPM2	9	9	35682077	35689814	855	285	.	46	110.1170436	0.417737332	37.3329609	1	2.988563158	4.59E-05
ENST00000342694.2	NPR2	9	22	35792405	35809442	3144	1048	.	250	428.5791475	0.583322827	74.40985431	1	4.219216296	0.991660782
ENST00000544379.1	TOMM5	9	1	37592250	37592529	279	93	.	25	45.35384421	0.551221191	9.134373971	1	1.478277437	0.58888159
ENST00000377724.3	DCAF10	9	7	37800863	37861505	1680	560	.	89	186.8076521	0.47642588	51.20955539	1	3.501419584	0.967142661
ENST00000377716.2	SLC25A51	9	1	37887653	37888547	894	298	.	42	96.50143288	0.435226698	30.78095421	1	2.713673157	0.049200369
ENST00000456183.2	SPATA31A2	9	4	39885003	39891057	4044	1348	"1,2,4"	1	6.111643989	0.163622096	4.275266085	1	0.993606524	0.432354823
ENST00000377601.2	ANKRD20A2	9	15	42368414	42410483	2472	824	"2,3,4,5,6,7,8,9,10,11,12,13,14,15"	1	21.64630691	0.046197257	19.69250417	1	2.17889509	0.118527454
ENST00000355045.2	SPATA31A7	9	4	65503515	65509581	4044	1348	"1,4"	1	10.21817463	0.097864838	8.316039469	1	1.411825524	0.481345575
ENST00000377477.2	ANKRD20A1	9	15	67926872	67968913	2472	824	"1,2,3,4,5,8,10,11,12,14"	4	62.76343748	0.063731372	55.01836297	1	3.636710451	0.864283492
ENST00000377457.5	CBWD6	9	15	69204962	69262487	1188	396	"1,2,4,6,7,9,10,13,15"	11	38.61523365	0.284861671	19.74871203	1	2.16774341	0.267441349
ENST00000377395.4	CBWD5	9	13	70432428	70490068	1044	348	"2,4,5,6,7,8,9,10,11,12,13"	0	24.60445673	0	24.60445673	1	2.422138198	0.534115236
ENST00000360171.6	CBWD3	9	15	70856947	70914503	1188	396	"1,2,6,7,8,9,10,11,12,13,15"	4	16.4942078	0.242509373	9.464245296	1	1.501198925	0.358916975
ENST00000377126.2	KLF9	9	2	73002691	73028279	735	245	.	43	125.8225246	0.34175121	54.51782659	1	3.611483372	0.882452241
ENST00000377041.2	ABHD17B	9	4	74477496	74489996	882	294	.	49	94.15584687	0.520413778	21.65612199	1	2.276145733	0.961448199
ENST00000376854.5	C9orf40	9	2	77562963	77567527	585	195	.	38	77.69659701	0.489081909	20.28170956	1	2.199292418	0.2639862
ENST00000286548.4	GNAQ	9	7	80336238	80646151	1080	360	.	39	129.1127423	0.302061588	62.89314422	1	3.868921541	0.984390021
ENST00000361671.5	NAA35	9	22	88557074	88636875	2178	726	.	115	219.8313552	0.523128286	49.99110807	1	3.447701974	0.999995237
ENST00000375991.4	ISCA1	9	4	88880957	88897373	390	130	.	17	31.93577036	0.532318457	6.985184131	1	1.292119824	0.778973883
ENST00000375859.3	SPIN1	9	5	91041454	91090192	789	263	.	20	92.35006379	0.216567257	56.68140893	1	3.681726507	0.925083439
ENST00000375854.3	NXNL2	9	2	91150349	91159462	471	157	2	36	61.86478053	0.581914293	10.81369507	1	1.606419424	0.477417234
ENST00000252506.6	GADD45G	9	4	92220036	92220994	480	160	.	21	73.09637681	0.287291941	37.12950758	1	2.976297686	0.720982248
ENST00000375765.3	DIRAS2	9	1	93375509	93376109	600	200	.	35	88.69487639	0.394611295	32.5062717	1	2.788688641	0.327172252
ENST00000375412.5	FAM120AOS	9	3	96209892	96214991	771	257	.	65	121.1098863	0.536702676	25.99556018	1	2.494737573	0.514390707
ENST00000253968.6	BARX1	9	4	96714445	96717428	765	255	1	31	65.8229713	0.470960204	18.42273763	1	2.098107471	0.690516091
ENST00000375256.4	ZNF367	9	5	99150518	99180314	1053	351	.	54	143.817844	0.375474966	56.09349209	1	3.660346031	0.802012369
ENST00000375147.3	NCBP1	9	23	100396163	100433481	2373	791	.	140	257.6349919	0.543404446	53.7116143	1	3.540782899	0.999956109
ENST00000374431.3	LPAR1	9	3	113637700	113734397	1095	365	.	79	141.0276284	0.560173924	27.28136839	1	2.554755761	0.001418981
ENST00000374294.3	DNAJC25-GNG10	9	2	114393687	114429220	462	154	.	12	26.10746224	0.4596387	7.623126638	1	1.35645082	0.002778174
ENST00000374279.3	UGCG	9	9	114659495	114695277	1185	395	.	63	114.542144	0.550015896	23.19314545	1	2.354790543	0.982568592
ENST00000374242.4	INIP	9	4	115449817	115478765	315	105	.	17	31.8325199	0.53404506	6.911285923	1	1.285866527	0.017451553
ENST00000374206.3	CDC26	9	2	116029542	116034787	258	86	.	13	35.16826904	0.369651403	13.97373728	1	1.828406631	0.646600814
ENST00000373896.3	PHF19	9	14	123620221	123637019	1743	581	.	97	212.0015111	0.457543909	62.38327021	1	3.863599037	0.995642239
ENST00000447404.2	STRBP	9	17	125887875	125946413	2019	673	.	107	198.9986005	0.537692224	42.53166842	1	3.187875872	0.999902421
ENST00000373615.4	LHX2	9	5	126774627	126794986	1221	407	.	80	218.5901515	0.365981722	87.86868927	1	4.586437579	0.946789689
ENST00000373588.4	NR5A1	9	6	127245036	127265674	1386	462	.	100	178.4203087	0.560474313	34.46774001	1	2.874214742	0.947523498
ENST00000348462.3	RPL35	9	4	127620196	127624191	372	124	.	26	65.87872752	0.394664575	24.14000647	1	2.401253187	0.527875069
ENST00000373549.4	SCAI	9	19	127715085	127905716	1890	630	.	112	197.7049758	0.566500664	37.15305011	1	2.979279153	0.999445289
ENST00000451402.1	PPP6C	9	8	127911951	127951997	1029	343	2	60	119.2021329	0.503346698	29.40293476	1	2.65471387	0.988609354
ENST00000324460.6	HSPA5	9	8	127998870	128003405	1965	655	.	87	245.5134221	0.354359445	102.3426939	1	4.948173211	0.885688898
ENST00000265960.3	MAPKAP1	9	11	128201165	128434853	1569	523	.	104	186.1483042	0.558694319	36.25251333	1	2.944682894	0.999736598
ENST00000355497.5	LMX1B	9	8	129376728	129458730	1221	407	.	99	174.5222754	0.567262831	32.68129564	1	2.792605601	0.82273227
ENST00000373464.4	ZBTB43	9	1	129594788	129596192	1404	468	.	98	171.7938982	0.570450994	31.69809564	1	2.753804302	0.877041935
ENST00000373452.2	ZBTB34	9	1	129641690	129643193	1503	501	.	110	195.8926055	0.561532171	37.66114427	1	3.001671692	0.829622812
ENST00000259351.5	RALGPS1	9	18	129724568	129981048	1674	558	.	104	187.1572343	0.555682501	36.94821439	1	2.9716166	0.999856881
ENST00000373302.3	STXBP1	9	19	130374682	130446756	1812	604	.	71	234.5890006	0.302656987	114.0776466	1	5.22205056	0.999882943
ENST00000373264.4	CDK9	9	7	130548427	130551822	1119	373	.	86	155.9538898	0.551445047	31.37816378	1	2.743713846	0.000275106
ENST00000373078.4	NAIF1	9	2	130825706	130829380	984	328	.	80	153.2078313	0.522166519	34.98115281	1	2.892899695	0.022545578
ENST00000372923.3	DNM1	9	22	130965749	131016993	2595	865	21	112	335.9767472	0.333356403	149.3126643	1	5.973104768	0.999863839
ENST00000372739.3	SPTAN1	9	56	131329019	131395613	7434	2478	.	509	934.2483231	0.544823028	193.5632442	1	6.802432313	1
ENST00000372546.4	DOLPP1	9	8	131843410	131851286	717	239	.	56	100.9325193	0.554826139	20.00278307	1	2.187174092	0.604058624
ENST00000372491.2	IER5L	9	1	131939116	131940331	1215	405	.	80	169.6386935	0.471590522	47.36593526	1	3.366277432	0.829266816
ENST00000372447.3	C9orf78	9	9	132590439	132597500	870	290	.	66	117.5872251	0.561285463	22.63206558	1	2.323497507	0.117679602
ENST00000372398.3	NCS1	9	7	132934942	132988766	573	191	.	19	69.06572332	0.275100283	36.29262868	1	2.944534213	0.947220876
ENST00000372271.3	FAM78A	9	2	134136208	134151566	852	284	.	76	133.8507133	0.56779675	25.00326632	1	2.445765289	0.480800491
ENST00000393229.3	NTNG2	9	7	135042218	135117498	1593	531	.	120	263.5663901	0.455293256	78.20158087	1	4.335570972	0.82958323
ENST00000263610.2	BARHL1	9	3	135458184	135464909	984	328	.	91	179.0015015	0.508375624	43.26368329	1	3.216958512	0.038438589
ENST00000372146.4	GTF3C4	9	5	135545985	135564332	2469	823	.	159	279.7510037	0.568362572	52.12065264	1	3.534826263	0.014976256
ENST00000371989.3	SURF4	9	6	136230368	136242840	810	270	1	54	99.93524984	0.540349877	21.11414322	1	2.246370638	0.686424183
ENST00000496132.1	FAM163B	9	2	136444143	136445345	501	167	1	20	39.55333598	0.505646351	9.666262993	1	1.515815462	0.428150995
ENST00000303407.7	BRD3	9	11	136898711	136918599	2181	727	.	170	301.6826218	0.563506108	57.47866014	1	3.708198838	0.766979379
ENST00000371753.1	NACC2	9	5	138903361	138942367	1764	588	1	84	140.9738166	0.59585533	23.0256643	1	2.343969481	0.134607341
ENST00000418388.1	C9orf69	9	1	139008326	139008746	420	140	.	48	80.07154762	0.599463872	12.84581349	1	1.753062399	0.496755436
ENST00000224073.1	EDF1	9	5	139756735	139760710	447	149	.	27	67.58557399	0.399493537	24.37189948	1	2.414237873	0.908576776
ENST00000343666.5	TMEM203	9	1	140099455	140099866	411	137	.	19	60.30748636	0.315052096	28.29347619	1	2.601714529	0.500301666
ENST00000357503.2	TOR4A	9	1	140173141	140174413	1272	424	.	60	180.9410036	0.331599797	80.83699143	1	4.397658746	0.215534136
ENST00000356628.2	NRARP	9	1	140196035	140196380	345	115	.	7	67.07066037	0.104367543	53.80123316	1	3.587670593	0.150570049
ENST00000298585.2	ZMYND19	9	6	140476994	140484715	684	228	.	45	91.38178534	0.492439493	23.5415625	1	2.373199073	0.879391539
ENST00000309812.4	TUBB8	10	4	92996	95178	1335	445	.	61	189.3756111	0.322111172	87.02439257	1	4.552936517	0.266953543
ENST00000280886.6	DIP2C	10	37	323264	735518	4671	1557	.	376	688.5226528	0.546096775	141.8550401	1	5.823697726	0.999999838
ENST00000497571.1	KLF6	10	4	3821730	3827206	852	284	.	58	113.96894	0.508910585	27.48575399	1	2.564306998	0.925053295
ENST00000379328.3	GATA3	10	5	8097618	8115986	1335	445	.	106	189.4109365	0.559629776	36.73169275	1	2.949085091	0.882718841
ENST00000298428.9	SEC61A2	10	12	12171786	12206453	1431	477	.	76	154.6646051	0.49138586	40.00993044	1	3.092200273	0.950042172
ENST00000327347.5	SEPHS1	10	8	13361141	13386950	1179	393	.	56	145.5932873	0.384633118	55.13274185	1	3.628914515	0.979964055
ENST00000378572.3	PRPF18	10	10	13629086	13672340	1029	343	.	61	114.1972483	0.534163484	24.78122082	1	2.433952645	0.099443259
ENST00000354919.6	SUV39H2	10	6	14920887	14944511	1233	411	.	54	116.2968664	0.464328934	33.37062886	1	2.823556745	0.910307361
ENST00000298943.3	C1QL3	10	2	16556526	16563064	768	256	.	37	119.6026163	0.309357781	57.04885422	1	3.693346459	0.718803252
ENST00000377113.5	CASC10	10	2	21784528	21785743	411	137	.	43	86.9050579	0.494792835	22.18114982	1	2.298711821	0.020054862
ENST00000376663.3	BMI1	10	9	22615378	22618471	981	327	.	56	94.22750305	0.594306314	15.50865662	1	1.925927875	0.515144747
